"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000000530" 0.742980402874105 2.03555432731189 1.80296585034828 1.12900326255136 0.258896457381611 0.999286938109213 "activin A receptor, type II-like 1" "Acvrl1" "protein_coding"
"ENSMUSG00000000861" 0.357601758686897 2.02264451843314 2.70885945533991 0.746677541518795 0.455258229499627 0.999286938109213 "B cell CLL/lymphoma 11A (zinc finger protein)" "Bcl11a" "protein_coding"
"ENSMUSG00000002103" 0.818156468253696 2.39218886689732 1.74770812417302 1.36875765112624 0.171075042629889 0.999286938109213 "acid phosphatase 2, lysosomal" "Acp2" "protein_coding"
"ENSMUSG00000002105" 1.0081244484589 2.55680754280034 1.73962882687488 1.4697431448026 0.141631332783336 0.999286938109213 "solute carrier family 39 (metal ion transporter), member 13" "Slc39a13" "protein_coding"
"ENSMUSG00000002871" 0.846311713306651 2.35960729529247 1.6372570105256 1.44119541411216 0.149529483598367 0.999286938109213 "transmembrane protein, adipocyte asscociated 1" "Tpra1" "protein_coding"
"ENSMUSG00000003154" 1.63371987809214 2.59689299905534 1.37518087241805 1.88840104683037 0.0589721309257501 0.999286938109213 "forkhead box J2" "Foxj2" "protein_coding"
"ENSMUSG00000003199" 1.11601292939276 2.6986248942464 1.87168804965509 1.44181339125593 0.149355024090933 0.999286938109213 "MPN domain containing" "Mpnd" "protein_coding"
"ENSMUSG00000003813" 1.55086138708216 2.53580558334552 1.33658138503373 1.89723245568135 0.0577972650787275 0.999286938109213 "RAD23 homolog A, nucleotide excision repair protein" "Rad23a" "protein_coding"
"ENSMUSG00000004994" 0.842218824509129 2.18494227660174 1.80904934395436 1.20778478702285 0.227130054621959 0.999286938109213 "coiled-coil domain containing 130" "Ccdc130" "protein_coding"
"ENSMUSG00000005823" 1.49205747884518 3.2531378957353 1.60480118764968 2.0271282952499 0.0426492938483962 0.999286938109213 "G protein-coupled receptor 108" "Gpr108" "protein_coding"
"ENSMUSG00000006412" 0.704549673775511 2.04630014009957 1.71290760084432 1.19463544857348 0.232229493011306 0.999286938109213 "prefoldin 2" "Pfdn2" "protein_coding"
"ENSMUSG00000006728" 2.46941908325509 2.24908753731913 1.13956913656515 1.97362973877851 0.0484238596666391 0.999286938109213 "cyclin-dependent kinase 4" "Cdk4" "protein_coding"
"ENSMUSG00000008035" 0.954520248963555 2.54383061955454 1.56832924110995 1.62200037649887 0.104803267519345 0.999286938109213 "Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))" "Mid1ip1" "protein_coding"
"ENSMUSG00000008845" 1.24728661239877 2.25910691997651 1.47438142569807 1.53224049123306 0.125463099950534 0.999286938109213 "CD163 antigen" "Cd163" "protein_coding"
"ENSMUSG00000009555" 1.35479364427906 2.22960914868978 1.40992857643496 1.58136318814631 0.113795019353857 0.999286938109213 "cyclin-dependent kinase 9 (CDC2-related kinase)" "Cdk9" "protein_coding"
"ENSMUSG00000014301" 0.752957254030153 2.04601347143948 1.69297585712599 1.20853080262634 0.226843154959749 0.999286938109213 "presequence translocase-asssociated motor 16 homolog (S. cerevisiae)" "Pam16" "protein_coding"
"ENSMUSG00000014856" 0.987834085484494 3.42728106869259 1.67377706792272 2.04763294609246 0.0405959786058377 0.999286938109213 "transmembrane protein 208" "Tmem208" "protein_coding"
"ENSMUSG00000015092" 0.452508464964554 2.37816670928933 2.52120920772701 0.943264328085395 0.345545717061116 0.999286938109213 "endothelial differentiation-related factor 1" "Edf1" "protein_coding"
"ENSMUSG00000015189" 2.06025114539327 2.29364623318626 1.16156368078377 1.97461944715644 0.0483113504500744 0.999286938109213 "CAS1 domain containing 1" "Casd1" "protein_coding"
"ENSMUSG00000015747" 1.1087192139906 2.7177713597851 1.51880988123055 1.78940853188494 0.0735490462871873 0.999286938109213 "vacuolar protein sorting 45" "Vps45" "protein_coding"
"ENSMUSG00000015971" 1.11816659736059 3.62218588152979 1.80395404739531 2.00791471753939 0.0446523549494804 0.999286938109213 "ARP8 actin-related protein 8" "Actr8" "protein_coding"
"ENSMUSG00000016206" 1.41459459968132 2.35000784391374 1.41742351887869 1.65794331236496 0.0973289088172296 0.999286938109213 "histocompatibility 2, M region locus 3" "H2-M3" "protein_coding"
"ENSMUSG00000016637" 0.507170375466986 2.50412222817878 2.1524254781932 1.16339555238902 0.244669053226264 0.999286938109213 "intraflagellar transport 27" "Ift27" "protein_coding"
"ENSMUSG00000017176" 0.773430073452722 2.26464477458866 1.77921916210592 1.2728307017041 0.203078124087677 0.999286938109213 "5'-nucleotidase, cytosolic IIIB" "Nt5c3b" "protein_coding"
"ENSMUSG00000018012" 0.427735772475676 2.22904493321306 2.58694007067683 0.861653100695859 0.388878440925477 0.999286938109213 "RAS-related C3 botulinum substrate 3" "Rac3" "protein_coding"
"ENSMUSG00000018196" 1.02311309691548 2.62988097447898 1.62753463644892 1.61586789957175 0.106122877271297 0.999286938109213 "glutaredoxin 2 (thioltransferase)" "Glrx2" "protein_coding"
"ENSMUSG00000018286" 1.32611670492248 2.10207665818441 1.54405536808507 1.36139979280108 0.173387381565332 0.999286938109213 "proteasome (prosome, macropain) subunit, beta type 6" "Psmb6" "protein_coding"
"ENSMUSG00000018470" 0.354854132621748 2.01245637671324 2.38654061276069 0.843252516195516 0.399087233095759 0.999286938109213 "potassium voltage-gated channel, shaker-related subfamily, beta member 3" "Kcnab3" "protein_coding"
"ENSMUSG00000018509" 0.632979952862747 2.78514627754316 2.34409855689648 1.18815237923725 0.234773381252175 0.999286938109213 "centromere protein V" "Cenpv" "protein_coding"
"ENSMUSG00000019868" 0.937990434670126 2.46409871868178 1.71967459801171 1.43288661792805 0.151890242191251 0.999286938109213 "vesicle (multivesicular body) trafficking 1" "Vta1" "protein_coding"
